ID,Type,Group,PAR,Date,Time,Channel,User,SensorID,Sensor_Name,delta_t,Time_Unit,Value,O2_Unit,Mode,Phase,Phase_Unit,Amplitude,Amplitude_Unit,Temp,Temp_Unit,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,T0_Unit,O2Cal2nd,O2_Unit,Cal2nd,Cal2nd_Unit,T2nd,T2nd_Unit,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent,Reference_Amplitude,Device_Serial,FwVersion,SwVersion,Sensor_Type,BatchID,Calibration_Date,Sensor_Lot,PreSens_Calibr,Battery_Voltage,Battery_Voltage_Unit,Cal0_Amplitude,Cal0_Amplitude_Unit,Cal2nd_Amplitude,Cal2nd_Amplitude_Unit
e1.5,Sample,22,420,09/19/2022,08:48:16,2,Luka,104693451,POF2,4.494,min,336.239,μmol/L,Humid,23.972,deg,3571,µV,17.96,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35700.05,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:48:26,2,Luka,104693451,POF2,4.66,min,337.074,μmol/L,Humid,23.95,deg,3567,µV,17.953,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35684.35,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,420,09/19/2022,08:48:36,2,Luka,104693451,POF2,4.827,min,331.701,μmol/L,Humid,24.106,deg,3554,µV,17.953,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,35679.98,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:24:40,2,Luka,104693451,POF2,0,min,236.765,μmol/L,Humid,27.645,deg,4399,µV,17.662,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36491.56,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:24:50,2,Luka,104693451,POF2,0.164,min,236.627,μmol/L,Humid,27.649,deg,4401,µV,17.668,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36475.03,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:25:00,2,Luka,104693451,POF2,0.331,min,235.516,μmol/L,Humid,27.697,deg,4405,µV,17.674,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36472.41,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:25:10,2,Luka,104693451,POF2,0.497,min,236.024,μmol/L,Humid,27.674,deg,4407,µV,17.674,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36465.28,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:25:20,2,Luka,104693451,POF2,0.664,min,237.288,μmol/L,Humid,27.617,deg,4409,µV,17.674,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36452.94,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:25:30,2,Luka,104693451,POF2,0.831,min,236.55,μmol/L,Humid,27.648,deg,4408,µV,17.68,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36443.48,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:25:40,2,Luka,104693451,POF2,0.997,min,235.198,μmol/L,Humid,27.707,deg,4409,µV,17.687,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36440.44,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:25:50,2,Luka,104693451,POF2,1.164,min,235.896,μmol/L,Humid,27.682,deg,4404,µV,17.668,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36434.62,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:26:00,2,Luka,104693451,POF2,1.331,min,235.169,μmol/L,Humid,27.715,deg,4404,µV,17.668,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36427.41,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:26:10,2,Luka,104693451,POF2,1.497,min,235.037,μmol/L,Humid,27.721,deg,4408,µV,17.668,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36412.18,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:26:20,2,Luka,104693451,POF2,1.664,min,234.138,μmol/L,Humid,27.762,deg,4405,µV,17.668,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36405.18,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:26:30,2,Luka,104693451,POF2,1.831,min,234.335,μmol/L,Humid,27.753,deg,4403,µV,17.668,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36401.93,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:26:40,2,Luka,104693451,POF2,1.998,min,233.238,μmol/L,Humid,27.801,deg,4408,µV,17.674,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36395.37,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:26:50,2,Luka,104693451,POF2,2.164,min,233.63,μmol/L,Humid,27.783,deg,4410,µV,17.674,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36385.23,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:27:00,2,Luka,104693451,POF2,2.331,min,233.477,μmol/L,Humid,27.79,deg,4406,µV,17.674,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36377.75,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:27:10,2,Luka,104693451,POF2,2.497,min,233.521,μmol/L,Humid,27.788,deg,4410,µV,17.674,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36367.92,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:27:20,2,Luka,104693451,POF2,2.664,min,234.018,μmol/L,Humid,27.763,deg,4411,µV,17.68,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36357.2,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:27:30,2,Luka,104693451,POF2,2.831,min,232.423,μmol/L,Humid,27.834,deg,4409,µV,17.687,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36354.98,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:27:40,2,Luka,104693451,POF2,2.997,min,233.058,μmol/L,Humid,27.807,deg,4413,µV,17.68,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36349.69,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:27:50,2,Luka,104693451,POF2,3.164,min,233.363,μmol/L,Humid,27.793,deg,4397,µV,17.68,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36339.53,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:28:00,2,Luka,104693451,POF2,3.331,min,232.163,μmol/L,Humid,27.846,deg,4396,µV,17.687,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36335.8,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:28:10,2,Luka,104693451,POF2,3.498,min,231.855,μmol/L,Humid,27.858,deg,4395,µV,17.693,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36320.93,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:28:20,2,Luka,104693451,POF2,3.664,min,232.988,μmol/L,Humid,27.808,deg,4396,µV,17.687,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36318.27,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:28:30,2,Luka,104693451,POF2,3.831,min,231.925,μmol/L,Humid,27.857,deg,4399,µV,17.687,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36312.85,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:28:40,2,Luka,104693451,POF2,3.997,min,231.639,μmol/L,Humid,27.868,deg,4397,µV,17.693,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36304.82,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:28:50,2,Luka,104693451,POF2,4.164,min,231.439,μmol/L,Humid,27.875,deg,4401,µV,17.699,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36296.09,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:29:00,2,Luka,104693451,POF2,4.33,min,230.369,μmol/L,Humid,27.927,deg,4398,µV,17.693,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36284.81,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:29:10,2,Luka,104693451,POF2,4.497,min,230.912,μmol/L,Humid,27.895,deg,4399,µV,17.712,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36278.42,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:29:20,2,Luka,104693451,POF2,4.664,min,231.558,μmol/L,Humid,27.865,deg,4403,µV,17.712,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36276.73,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e1.5,Sample,22,0,09/19/2022,08:29:30,2,Luka,104693451,POF2,4.831,min,231.477,μmol/L,Humid,27.871,deg,4403,µV,17.705,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,26.03,-3,46.5,36268.01,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:40:32 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:38:16,3,Luka,195413258,POF3,0,min,222.55,μmol/L,Humid,28.252,deg,13730,µV,17.823,°C,1010,hPa,35,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35435.8,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:38:26,3,Luka,195413258,POF3,0.16,min,221.361,μmol/L,Humid,28.31,deg,13729,µV,17.823,°C,1010,hPa,35,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35418.6,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:38:36,3,Luka,195413258,POF3,0.327,min,223.188,μmol/L,Humid,28.221,deg,13714,µV,17.823,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35422.16,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:38:46,3,Luka,195413258,POF3,0.493,min,222.359,μmol/L,Humid,28.259,deg,13708,µV,17.829,°C,1010,hPa,35,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35404.99,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:38:56,3,Luka,195413258,POF3,0.66,min,223.555,μmol/L,Humid,28.201,deg,13699,µV,17.829,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35456,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:39:06,3,Luka,195413258,POF3,0.827,min,223.405,μmol/L,Humid,28.206,deg,13697,µV,17.836,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35407.14,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:39:16,3,Luka,195413258,POF3,0.994,min,224.904,μmol/L,Humid,28.136,deg,13662,µV,17.829,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35416.37,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:39:26,3,Luka,195413258,POF3,1.16,min,224.234,μmol/L,Humid,28.166,deg,13646,µV,17.836,°C,1010,hPa,35,pmil,128,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35416.69,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:39:36,3,Luka,195413258,POF3,1.327,min,224.42,μmol/L,Humid,28.157,deg,13644,µV,17.836,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35375.12,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:39:46,3,Luka,195413258,POF3,1.494,min,225.275,μmol/L,Humid,28.116,deg,13650,µV,17.836,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35409.43,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:39:56,3,Luka,195413258,POF3,1.66,min,225.457,μmol/L,Humid,28.105,deg,13618,µV,17.842,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35385.03,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:40:06,3,Luka,195413258,POF3,1.827,min,224.332,μmol/L,Humid,28.159,deg,13621,µV,17.842,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35372.48,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:40:16,3,Luka,195413258,POF3,1.993,min,226.059,μmol/L,Humid,28.074,deg,13591,µV,17.848,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35384.76,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:40:26,3,Luka,195413258,POF3,2.16,min,226.453,μmol/L,Humid,28.053,deg,13608,µV,17.854,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35389.54,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:40:36,3,Luka,195413258,POF3,2.327,min,226.264,μmol/L,Humid,28.062,deg,13595,µV,17.854,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35410.93,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:40:46,3,Luka,195413258,POF3,2.494,min,226.327,μmol/L,Humid,28.059,deg,13579,µV,17.854,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35356.71,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:40:56,3,Luka,195413258,POF3,2.66,min,227.059,μmol/L,Humid,28.022,deg,13557,µV,17.86,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35363,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:41:06,3,Luka,195413258,POF3,2.827,min,227.159,μmol/L,Humid,28.015,deg,13553,µV,17.867,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35364.22,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
e2.5,Sample,22,420,09/19/2022,08:41:16,3,Luka,195413258,POF3,2.993,min,225.986,μmol/L,Humid,28.073,deg,13526,µV,17.86,°C,1010,hPa,35,pmil,0,60.41,deg,20.6,°C,100,%a.s.,27.31,deg,20.6,°C,984,hPa,0.815,-0.065,0.0004,-0.00034,0,33,Humid,25.43,-3,48.5,35358.49,SABH0002000044,AAV2.0.0.13,4.0.0.2293,PSt3,210713-001,6/28/2022 1:42:34 PM,1534-01,0,no battery,V,,µV,,µV
